"Region","Site","Longitude","Latitude","SiteType","Year","Survey_Date","Season","DFOArea","Species","Inferred","NonPup","Swimmers","Total","Survey_Month","Present","year_group"
"Pacific","Pachena Point",-125.105894,48.724931,"W",1997,"1997-02-20","winter","12","California",0,0,0,0,"02",FALSE,"[1995,2000)"
"Pacific","Pachena Point",-125.105894,48.724931,"W",1999,"1999-03-05","winter","12","California",0,0,0,0,"03",FALSE,"[1995,2000)"
"Pacific","Pachena Point",-125.105894,48.724931,"W",1999,"1999-04-06","spring","12","California",0,0,0,0,"04",FALSE,"[1995,2000)"
"Pacific","Pachena Point",-125.105894,48.724931,"W",2000,"2000-02-25","winter","12","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Pacific","Pachena Point",-125.105894,48.724931,"W",2002,"2002-02-25","winter","12","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Pacific","Pachena Point",-125.105894,48.724931,"W",2002,"2002-04-03","spring","12","California",0,0,0,0,"04",FALSE,"[2000,2005)"
"Pacific","Pachena Point",-125.105894,48.724931,"W",2003,"2003-02-11","winter","12","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Pacific","Pachena Point",-125.105894,48.724931,"W",2004,"2004-02-11","winter","12","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Pacific","Pachena Point",-125.105894,48.724931,"W",2005,"2005-02-24","winter","12","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Pacific","Pachena Point",-125.105894,48.724931,"W",2005,"2005-03-03","winter","12","California",0,0,0,0,"03",FALSE,"[2005,2010)"
"Pacific","Pachena Point",-125.105894,48.724931,"W",2008,"2008-09-30","fall","12","California",0,0,0,0,"09",FALSE,"[2005,2010)"
"Pacific","Pachena Point",-125.105894,48.724931,"W",2009,"2009-02-09","winter","12","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Pacific","Pachena Point",-125.105894,48.724931,"W",2009,"2009-04-29","spring","12","California",0,17,0,17,"04",TRUE,"[2005,2010)"
"Pacific","Pachena Point",-125.105894,48.724931,"W",2012,"2012-10-25","fall","12","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Pacific","Pachena Point",-125.105894,48.724931,"W",2016,"2016-10-30","fall","12","California",0,0,0,0,"10",FALSE,"[2015,2020)"
"Pacific","Pachena Point",-125.105894,48.724931,"W",2017,"2017-02-04","winter","12","California",0,0,0,0,"02",FALSE,"[2015,2020)"
"Pacific","Pachena Point",-125.105894,48.724931,"W",2020,"2020-11-21","winter","12","California",0,0,0,0,"11",FALSE,"[2020,2025]"
"Pacific","Pachena Point",-125.105894,48.724931,"W",2020,"2020-12-24","winter","12","California",0,0,0,0,"12",FALSE,"[2020,2025]"
"Pacific","Pachena Point",-125.105894,48.724931,"W",2021,"2021-01-19","winter","12","California",0,0,0,0,"01",FALSE,"[2020,2025]"
"Pacific","Pachena Point",-125.105894,48.724931,"W",2021,"2021-02-24","winter","12","California",0,0,0,0,"02",FALSE,"[2020,2025]"
"Pacific","Pachena Point",-125.105894,48.724931,"W",2021,"2021-03-22","winter","12","California",0,0,0,0,"03",FALSE,"[2020,2025]"
"Pacific","Perez-Estevan",-126.585912,49.4126,"W",1976,"1976-12-13","winter","12","California",0,0,0,0,"12",FALSE,"[1975,1980)"
"Pacific","Perez-Estevan",-126.585912,49.4126,"W",2002,"2002-02-25","winter","12","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Pacific","Perez-Estevan",-126.585912,49.4126,"W",2002,"2002-04-03","spring","12","California",0,0,0,0,"04",FALSE,"[2000,2005)"
"Pacific","Perez-Estevan",-126.585912,49.4126,"W",2008,"2008-10-05","fall","12","California",0,1393,0,1393,"10",TRUE,"[2005,2010)"
"Pacific","Perez-Estevan",-126.585912,49.4126,"W",2009,"2009-02-09","winter","12","California",0,11,0,11,"02",TRUE,"[2005,2010)"
"Pacific","Perez-Estevan",-126.585912,49.4126,"W",2009,"2009-04-29","spring","12","California",0,874,0,874,"04",TRUE,"[2005,2010)"
"Pacific","Perez-Estevan",-126.585912,49.4126,"W",2010,"2010-01-22","winter","12","California",0,66,0,66,"01",TRUE,"[2010,2015)"
"Pacific","Perez-Estevan",-126.585912,49.4126,"W",2012,"2012-10-19","fall","12","California",0,5352,0,5352,"10",TRUE,"[2010,2015)"
"Pacific","Perez-Estevan",-126.585912,49.4126,"W",2016,"2016-10-30","fall","12","California",0,3763,2,3765,"10",TRUE,"[2015,2020)"
"Pacific","Perez-Estevan",-126.585912,49.4126,"W",2017,"2017-01-31","winter","12","California",0,1432,19,1451,"01",TRUE,"[2015,2020)"
"Pacific","Perez-Estevan",-126.585912,49.4126,"W",2020,"2020-11-19","winter","12","California",0,920,0,920,"11",TRUE,"[2020,2025]"
"Pacific","Perez-Estevan",-126.585912,49.4126,"W",2020,"2020-12-22","winter","12","California",0,1155,0,1155,"12",TRUE,"[2020,2025]"
"Pacific","Perez-Estevan",-126.585912,49.4126,"W",2021,"2021-01-17","winter","12","California",0,1123,7,1130,"01",TRUE,"[2020,2025]"
"Pacific","Perez-Estevan",-126.585912,49.4126,"W",2021,"2021-02-27","winter","12","California",0,2049,85,2134,"02",TRUE,"[2020,2025]"
"Pacific","Perez-Estevan",-126.585912,49.4126,"W",2021,"2021-03-22","winter","12","California",0,2056,0,2056,"03",TRUE,"[2020,2025]"
"Pacific","Pill Point",-125.084281,48.96605,"W",1990,"1990-02-21","winter","23","California",0,12,0,12,"02",TRUE,"[1990,1995)"
"Pacific","Pipestem Inlet",-125.273559,49.025511,"W",1987,"1987-02-23","winter","23","California",0,0,25,25,"02",TRUE,"[1985,1990)"
"Pacific","Pipestem Inlet",-125.273559,49.025511,"W",2005,"2005-02-24","winter","23","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",1971,"1971-12-07","winter","12","California",0,0,0,0,"12",FALSE,"[1970,1975)"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",1976,"1976-12-13","winter","12","California",0,0,0,0,"12",FALSE,"[1975,1980)"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",1984,"1984-02-16","winter","12","California",0,0,0,0,"02",FALSE,"[1980,1985)"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",1984,"1984-05-14","spring","12","California",0,0,0,0,"05",FALSE,"[1980,1985)"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",1985,"1985-04-03","spring","12","California",0,0,0,0,"04",FALSE,"[1985,1990)"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",2002,"2002-04-03","spring","12","California",0,0,0,0,"04",FALSE,"[2000,2005)"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",2003,"2003-02-12","winter","12","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",2004,"2004-02-11","winter","12","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",2005,"2005-02-24","winter","12","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",2008,"2008-10-05","fall","12","California",0,0,0,0,"10",FALSE,"[2005,2010)"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",2009,"2009-02-09","winter","12","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",2009,"2009-04-29","spring","12","California",0,1,0,1,"04",TRUE,"[2005,2010)"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",2010,"2010-01-22","winter","12","California",0,0,0,0,"01",FALSE,"[2010,2015)"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",2012,"2012-10-25","fall","12","California",0,7,0,7,"10",TRUE,"[2010,2015)"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",2016,"2016-10-30","fall","12","California",0,1,0,1,"10",TRUE,"[2015,2020)"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",2017,"2017-01-31","winter","12","California",0,0,0,0,"01",FALSE,"[2015,2020)"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",2020,"2020-11-19","winter","12","California",0,0,0,0,"11",FALSE,"[2020,2025]"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",2020,"2020-12-22","winter","12","California",0,0,0,0,"12",FALSE,"[2020,2025]"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",2021,"2021-01-17","winter","12","California",0,0,0,0,"01",FALSE,"[2020,2025]"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",2021,"2021-02-27","winter","12","California",0,0,0,0,"02",FALSE,"[2020,2025]"
"Pacific","Plover-Cleland",-126.084833,49.181333,"W",2021,"2021-03-22","winter","12","California",0,0,0,0,"03",FALSE,"[2020,2025]"
"Pacific","Raphael Point",-126.228302,49.308434,"W",2010,"2010-01-22","winter","24","California",0,0,0,0,"01",FALSE,"[2010,2015)"
"Pacific","Raphael Point",-126.228302,49.308434,"W",2012,"2012-10-25","fall","24","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Pacific","Raphael Point",-126.228302,49.308434,"W",2016,"2016-10-30","fall","24","California",0,0,0,0,"10",FALSE,"[2015,2020)"
"Pacific","Raphael Point",-126.228302,49.308434,"W",2017,"2017-02-04","winter","24","California",0,0,0,0,"02",FALSE,"[2015,2020)"
"Pacific","Raphael Point",-126.228302,49.308434,"W",2020,"2020-11-19","winter","24","California",0,0,0,0,"11",FALSE,"[2020,2025]"
"Pacific","Raphael Point",-126.228302,49.308434,"W",2020,"2020-12-22","winter","24","California",0,0,0,0,"12",FALSE,"[2020,2025]"
"Pacific","Raphael Point",-126.228302,49.308434,"W",2021,"2021-01-17","winter","24","California",0,0,0,0,"01",FALSE,"[2020,2025]"
"Pacific","Raphael Point",-126.228302,49.308434,"W",2021,"2021-02-27","winter","24","California",0,0,0,0,"02",FALSE,"[2020,2025]"
"Pacific","Raphael Point",-126.228302,49.308434,"W",2021,"2021-03-22","winter","24","California",0,0,0,0,"03",FALSE,"[2020,2025]"
"Pacific","Rosa Island",-126.97343,49.82848,"W",2010,"2010-01-22","winter","25","California",0,0,0,0,"01",FALSE,"[2010,2015)"
"Pacific","Rosa Island",-126.97343,49.82848,"W",2012,"2012-10-19","fall","25","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Pacific","Rosa Island",-126.97343,49.82848,"W",2016,"2016-10-26","fall","25","California",0,1,0,1,"10",TRUE,"[2015,2020)"
"Pacific","Rosa Island",-126.97343,49.82848,"W",2017,"2017-01-31","winter","25","California",0,0,0,0,"01",FALSE,"[2015,2020)"
"Pacific","Rosa Island",-126.97343,49.82848,"W",2020,"2020-11-19","winter","25","California",0,0,0,0,"11",FALSE,"[2020,2025]"
"Pacific","Rosa Island",-126.97343,49.82848,"W",2020,"2020-12-22","winter","25","California",0,0,0,0,"12",FALSE,"[2020,2025]"
"Pacific","Rosa Island",-126.97343,49.82848,"W",2021,"2021-01-17","winter","25","California",0,0,0,0,"01",FALSE,"[2020,2025]"
"Pacific","Rosa Island",-126.97343,49.82848,"W",2021,"2021-02-27","winter","25","California",0,25,0,25,"02",TRUE,"[2020,2025]"
"Pacific","Rosa Island",-126.97343,49.82848,"W",2021,"2021-03-22","winter","25","California",0,0,6,6,"03",TRUE,"[2020,2025]"
"Pacific","Rowley Reefs",-127.9763,50.39847,"W",2005,"2005-02-24","winter","27","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Pacific","Rowley Reefs",-127.9763,50.39847,"W",2009,"2009-02-08","winter","27","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Pacific","Rowley Reefs",-127.9763,50.39847,"W",2009,"2009-12-10","winter","27","California",0,1,0,1,"12",TRUE,"[2005,2010)"
"Pacific","Rowley Reefs",-127.9763,50.39847,"W",2010,"2010-01-22","winter","27","California",0,0,0,0,"01",FALSE,"[2010,2015)"
"Pacific","Rowley Reefs",-127.9763,50.39847,"W",2012,"2012-10-19","fall","27","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Pacific","Rowley Reefs",-127.9763,50.39847,"W",2016,"2016-10-26","fall","27","California",0,0,0,0,"10",FALSE,"[2015,2020)"
"Pacific","Rowley Reefs",-127.9763,50.39847,"W",2017,"2017-01-31","winter","27","California",0,0,1,1,"01",TRUE,"[2015,2020)"
"Pacific","Rowley Reefs",-127.9763,50.39847,"W",2020,"2020-11-19","winter","27","California",0,0,0,0,"11",FALSE,"[2020,2025]"
"Pacific","Rowley Reefs",-127.9763,50.39847,"W",2020,"2020-12-22","winter","27","California",0,10,0,10,"12",TRUE,"[2020,2025]"
"Pacific","Rowley Reefs",-127.9763,50.39847,"W",2021,"2021-01-17","winter","27","California",0,0,0,0,"01",FALSE,"[2020,2025]"
"Pacific","Rowley Reefs",-127.9763,50.39847,"W",2021,"2021-02-27","winter","27","California",0,0,0,0,"02",FALSE,"[2020,2025]"
"Pacific","Rowley Reefs",-127.9763,50.39847,"W",2021,"2021-03-22","winter","27","California",0,0,0,0,"03",FALSE,"[2020,2025]"
"Pacific","Sartine Island",-128.903,50.819833,"W",1971,"1971-12-09","winter","12","California",0,0,0,0,"12",FALSE,"[1970,1975)"
"Pacific","Sartine Island",-128.903,50.819833,"W",1976,"1976-12-14","winter","12","California",0,0,0,0,"12",FALSE,"[1975,1980)"
"Pacific","Sartine Island",-128.903,50.819833,"W",2008,"2008-10-05","fall","12","California",0,0,0,0,"10",FALSE,"[2005,2010)"
"Pacific","Sartine Island",-128.903,50.819833,"W",2009,"2009-02-08","winter","12","California",0,1,0,1,"02",TRUE,"[2005,2010)"
"Pacific","Sartine Island",-128.903,50.819833,"W",2009,"2009-04-28","spring","12","California",0,2,0,2,"04",TRUE,"[2005,2010)"
"Pacific","Sartine Island",-128.903,50.819833,"W",2012,"2012-10-19","fall","12","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Pacific","Sartine Island",-128.903,50.819833,"W",2016,"2016-10-26","fall","12","California",0,0,0,0,"10",FALSE,"[2015,2020)"
"Pacific","Sartine Island",-128.903,50.819833,"W",2017,"2017-01-31","winter","12","California",0,0,0,0,"01",FALSE,"[2015,2020)"
"Pacific","Sartine Island",-128.903,50.819833,"W",2020,"2020-11-19","winter","12","California",0,2,0,2,"11",TRUE,"[2020,2025]"
"Pacific","Sartine Island",-128.903,50.819833,"W",2020,"2020-12-22","winter","12","California",0,0,0,0,"12",FALSE,"[2020,2025]"
"Pacific","Sartine Island",-128.903,50.819833,"W",2021,"2021-01-17","winter","12","California",0,2,0,2,"01",TRUE,"[2020,2025]"
"Pacific","Sartine Island",-128.903,50.819833,"W",2021,"2021-02-27","winter","12","California",0,0,0,0,"02",FALSE,"[2020,2025]"
"Pacific","Sartine Island",-128.903,50.819833,"W",2021,"2021-03-22","winter","12","California",0,0,0,0,"03",FALSE,"[2020,2025]"
"Pacific","Seabird Rocks",-125.155033,48.750183,"W",2003,"2003-02-11","winter","12","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Pacific","Seabird Rocks",-125.155033,48.750183,"W",2009,"2009-02-09","winter","12","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Pacific","Seabird Rocks",-125.155033,48.750183,"W",2012,"2012-10-25","fall","12","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Pacific","Seabird Rocks",-125.155033,48.750183,"W",2016,"2016-10-30","fall","12","California",0,2828,13,2841,"10",TRUE,"[2015,2020)"
"Pacific","Seabird Rocks",-125.155033,48.750183,"W",2017,"2017-02-04","winter","12","California",0,0,0,0,"02",FALSE,"[2015,2020)"
"Pacific","Seabird Rocks",-125.155033,48.750183,"W",2020,"2020-11-21","winter","12","California",0,691,1,692,"11",TRUE,"[2020,2025]"
"Pacific","Seabird Rocks",-125.155033,48.750183,"W",2020,"2020-12-24","winter","12","California",0,113,3,116,"12",TRUE,"[2020,2025]"
"Pacific","Seabird Rocks",-125.155033,48.750183,"W",2021,"2021-01-19","winter","12","California",0,151,3,154,"01",TRUE,"[2020,2025]"
"Pacific","Seabird Rocks",-125.155033,48.750183,"W",2021,"2021-02-24","winter","12","California",0,53,0,53,"02",TRUE,"[2020,2025]"
"Pacific","Seabird Rocks",-125.155033,48.750183,"W",2021,"2021-03-22","winter","12","California",0,36,0,36,"03",TRUE,"[2020,2025]"
"Pacific","Shears Islands",-125.321901,49.000383,"W",1987,"1987-02-23","winter","23","California",0,0,25,25,"02",TRUE,"[1985,1990)"
"Pacific","Shears Islands",-125.321901,49.000383,"W",1990,"1990-02-21","winter","23","California",0,27,0,27,"02",TRUE,"[1990,1995)"
"Pacific","Shears Islands",-125.321901,49.000383,"W",1991,"1991-02-22","winter","23","California",0,84,0,84,"02",TRUE,"[1990,1995)"
"Pacific","Shears Islands",-125.321901,49.000383,"W",2002,"2002-04-03","spring","23","California",0,0,3,3,"04",TRUE,"[2000,2005)"
"Pacific","Shuttleworth-Christensen",-128.131667,50.845,"W",1984,"1984-03-07","winter","12","California",0,0,0,0,"03",FALSE,"[1980,1985)"
"Pacific","Shuttleworth-Christensen",-128.131667,50.845,"W",2005,"2005-02-24","winter","12","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Pacific","Shuttleworth-Christensen",-128.131667,50.845,"W",2016,"2016-10-26","fall","12","California",0,0,0,0,"10",FALSE,"[2015,2020)"
"Pacific","Shuttleworth-Christensen",-128.131667,50.845,"W",2020,"2020-11-19","winter","12","California",0,0,0,0,"11",FALSE,"[2020,2025]"
"Pacific","Shuttleworth-Christensen",-128.131667,50.845,"W",2020,"2020-12-22","winter","12","California",0,0,0,0,"12",FALSE,"[2020,2025]"
"Pacific","Shuttleworth-Christensen",-128.131667,50.845,"W",2021,"2021-01-17","winter","12","California",0,0,0,0,"01",FALSE,"[2020,2025]"
"Pacific","Shuttleworth-Christensen",-128.131667,50.845,"W",2021,"2021-02-27","winter","12","California",0,0,0,0,"02",FALSE,"[2020,2025]"
"Pacific","Shuttleworth-Christensen",-128.131667,50.845,"W",2021,"2021-03-22","winter","12","California",0,0,0,0,"03",FALSE,"[2020,2025]"
"Pacific","Solander Island",-127.939833,50.111333,"W",1971,"1971-12-07","winter","27","California",0,0,0,0,"12",FALSE,"[1970,1975)"
"Pacific","Solander Island",-127.939833,50.111333,"W",1976,"1976-12-13","winter","27","California",0,40,0,40,"12",TRUE,"[1975,1980)"
"Pacific","Solander Island",-127.939833,50.111333,"W",1984,"1984-03-07","winter","27","California",0,50,0,50,"03",TRUE,"[1980,1985)"
"Pacific","Solander Island",-127.939833,50.111333,"W",2005,"2005-02-24","winter","27","California",0,3,0,3,"02",TRUE,"[2005,2010)"
"Pacific","Solander Island",-127.939833,50.111333,"W",2008,"2008-10-05","fall","27","California",0,0,0,0,"10",FALSE,"[2005,2010)"
"Pacific","Solander Island",-127.939833,50.111333,"W",2009,"2009-02-09","winter","27","California",0,28,0,28,"02",TRUE,"[2005,2010)"
"Pacific","Solander Island",-127.939833,50.111333,"W",2009,"2009-04-29","spring","27","California",0,91,0,91,"04",TRUE,"[2005,2010)"
"Pacific","Solander Island",-127.939833,50.111333,"W",2010,"2010-01-22","winter","27","California",0,10,0,10,"01",TRUE,"[2010,2015)"
"Pacific","Solander Island",-127.939833,50.111333,"W",2012,"2012-10-19","fall","27","California",0,1,0,1,"10",TRUE,"[2010,2015)"
"Pacific","Solander Island",-127.939833,50.111333,"W",2016,"2016-10-26","fall","27","California",0,28,0,28,"10",TRUE,"[2015,2020)"
"Pacific","Solander Island",-127.939833,50.111333,"W",2017,"2017-01-31","winter","27","California",0,22,4,26,"01",TRUE,"[2015,2020)"
"Pacific","Solander Island",-127.939833,50.111333,"W",2020,"2020-11-19","winter","27","California",0,87,0,87,"11",TRUE,"[2020,2025]"
"Pacific","Solander Island",-127.939833,50.111333,"W",2020,"2020-12-22","winter","27","California",0,36,0,36,"12",TRUE,"[2020,2025]"
"Pacific","Solander Island",-127.939833,50.111333,"W",2021,"2021-01-17","winter","27","California",0,18,1,19,"01",TRUE,"[2020,2025]"
"Pacific","Solander Island",-127.939833,50.111333,"W",2021,"2021-02-27","winter","27","California",0,5,0,5,"02",TRUE,"[2020,2025]"
"Pacific","Solander Island",-127.939833,50.111333,"W",2021,"2021-03-22","winter","27","California",0,0,0,0,"03",FALSE,"[2020,2025]"
"Pacific","Sombrio Point",-124.292686,48.484687,"W",1971,"1971-12-07","winter","20","California",0,48,0,48,"12",TRUE,"[1970,1975)"
"Pacific","Sombrio Point",-124.292686,48.484687,"W",1972,"1972-02-25","winter","20","California",0,2,0,2,"02",TRUE,"[1970,1975)"
"Pacific","Sombrio Point",-124.292686,48.484687,"W",1976,"1976-12-13","winter","20","California",0,16,0,16,"12",TRUE,"[1975,1980)"
"Pacific","Sombrio Point",-124.292686,48.484687,"W",1984,"1984-02-16","winter","20","California",0,93,0,93,"02",TRUE,"[1980,1985)"
"Pacific","Sombrio Point",-124.292686,48.484687,"W",1984,"1984-10-15","fall","20","California",0,344,0,344,"10",TRUE,"[1980,1985)"
"Pacific","Sombrio Point",-124.292686,48.484687,"W",1984,"1984-12-05","winter","20","California",0,107,0,107,"12",TRUE,"[1980,1985)"
"Pacific","Sombrio Point",-124.292686,48.484687,"W",1985,"1985-01-08","winter","20","California",0,42,0,42,"01",TRUE,"[1985,1990)"
"Pacific","Sombrio Point",-124.292686,48.484687,"W",1985,"1985-02-20","winter","20","California",0,38,0,38,"02",TRUE,"[1985,1990)"
"Pacific","Sombrio Point",-124.292686,48.484687,"W",1985,"1985-03-29","winter","20","California",0,102,0,102,"03",TRUE,"[1985,1990)"
"Pacific","Sombrio Point",-124.292686,48.484687,"W",1985,"1985-04-30","spring","20","California",0,19,0,19,"04",TRUE,"[1985,1990)"
"Pacific","Sombrio Point",-124.292686,48.484687,"W",1985,"1985-05-31","spring","20","California",0,0,0,0,"05",FALSE,"[1985,1990)"
